Lat,Long,Nom,Ville,Pays,Type,star,isReservable,horaires,adresse,photo
10.2104009,56.1587522,La Cabra Coffee Roasters,8000 Aarhus,Danemark,coffee_shop,,,,Graven 20,https://media-cdn.tripadvisor.com/media/photo-p/0f/2f/c5/ac/la-cabra-coffee.jpg
127.0409932,37.5267628,Tea Collective,Seoul,Korea,coffee_shop,,,,16  Dosan-daero 59-gil  Gangnam-gu ,https://cdn.herenow.city/assets/uploads/sites/9/2018/01/02180912/re_41tea05-765x510.jpg
,,Boot Cafe,75003,France,coffee_shop,,,,19 Rue du Pont aux Choux,https://24hkto1dz1v3ddyf93n0ye45-wpengine.netdna-ssl.com/wp-content/uploads/2018/04/Kinfolk_ParisCityGuide_BootCafe_03-1024x692.jpg
2.3481741,48.8647839,Kodama,75002,France,coffee_shop,,,,30 Rue Tiquetonne,https://i.pinimg.com/736x/35/76/d4/3576d423693fe923932c857f90ca0501.jpg
2.3373715,48.8655242,Cafe Kitsune,75001,France,coffee_shop,,,,51 Gal de Montpensier,https://www.maisonkitsune.com/mk/wp-content/uploads/2018/05/cafe-kitsune-1.jpg
2.3530365,48.8646364,Partisan Cafe Artisanal,75003,France,coffee_shop,,,,36 Rue de Turbigo,https://cdn3.gustave-et-rosalie.com/media/cache/share_image/upload/article/65a05cdc68-coffee-shop-paris-partisan.jpg
2.3466129,48.8806912,roche coffee shop,75009,France,coffee_shop,,,,58 Rue Marguerite de Rochechouart,https://images.squarespace-cdn.com/content/v1/5736656b86db434ac61fcc34/1552179916138-DVPOS1FH94JC01BIJIAW/image-asset.octet-stream?format=500w
-118.287282,34.1065541,Maru Coffee,Los Angeles,US,coffee_shop,,,,1936 Hillhurst Ave,https://cdn.shopify.com/s/files/1/0028/1067/5315/files/190805_partner_tumblers_marucoffee_5.jpg
-118.2303882,34.0309539,Maru Coffee,Los Angeles,US,coffee_shop,,,,1019 S Santa Fe Ave,https://cdn.vox-cdn.com/thumbor/iyVmipsHCI8h1rCaH5ZxM6NxyLc=/0x0:1080x1081/1200x800/filters:focal(454x455:626x627)/cdn.vox-cdn.com/uploads/chorus_image/image/58425591/maru-coffee-los-feliz.0.jpg
2.3553145,48.8903077,Lomi,75018,France,coffee_shop,oui,,,3 ter Rue Marcadet,https://mysweetparisianlife.files.wordpress.com/2014/06/dscn2544.jpg
12.5422628,55.693661,The Coffee Collective Jægersborggade,Copenhague,Danemark,coffee_shop,,,,Jægersborggade 57  2200 København,https://files.guidedanmark.org/files/382/177762_The_Coffee_Collective_Kristen_Bernikows_Gade_ChrisTonnesen_1.jpg?width=1024
12.5335216,55.6870991,The Coffee Collective Frederiksberg,Copenhague,Danemark,coffee_shop,,,,Godthåbsvej 34B  2000 Frederiksberg,https://www.thestyleoffice.today/wp-content/uploads/2015/06/IMG_0479-e1434437545593.jpg
12.5824585,55.6800838,The Coffee Collective Bernikow,Copenhague,Danemark,coffee_shop,,,,Kristen Bernikows Gade 2  1105 København,https://sprudge.com/wp-content/uploads/2017/08/TCC21_newshop_outdoor_patio2_jones-1200x800.jpg
12.581826,55.677421,CUB Coffee Bar Boldhusgade,Copenhague,Danemark,coffee_shop,,,,Boldhusgade 6  1062 København,https://media-cdn.tripadvisor.com/media/photo-s/0f/a3/06/f8/inside-the-coffee-shop.jpg
2.376747,48.8526863,Passager,75011,France,coffee_shop/brunch,,,,107 Av. Ledru Rollin,https://lh3.googleusercontent.com/proxy/KcPYrO81b2y75FjU9KiFu-V3tFnt-iuj9CwUr79E5a-kzwp3-9mkTxM2gO3TuSEGa1cwgZDvnTtsCPn9h2E1xDLI5ERuzxSng9CJW0uljeKx10pYAU_OGTkEivRJoE3g3gtMrPIRJunFNCH7aot5dKr2A21VVkuxH0jYMm0oT3fwcG-fkEISyp8eC2q8-HUuKg
-0.134837400000038,51.5165531,Omotesando Koffee,London,UK,coffee_shop,,,,8 Newman St,https://i.pinimg.com/originals/80/6d/c2/806dc2adb12673261e64c2982d810867.jpg
2.3557431,48.8544402,La Cafeotheque de Paris,75004,France,coffee_shop,,,,52 Rue de l Hôtel de ville,https://www.sortiraparis.com/images/80/89015/536642-le-temple-du-cafe-a-paris-la-cafeotheque-2.jpg
2.3690393,48.8562232,BACK IN BLACK by KB Coffee Roasters,75011,France,coffee_shop/brunch,,,,25 Rue Amelot,https://www.it-paris.com/wp-content/uploads/2020/03/back-in-black.jpg
2.3817047,48.8751346,Belleville Brûlerie - Paris,75019,France,coffee_shop,,,,14b Rue Lally-Tollendal,https://www.sortiraparis.com/images/58/77153/413319-ouverture-du-quartier-general-de-belleville-brulerie.jpg
2.3742482,48.8832539,"Belleville Brûlerie - Paris - ""Le Quartier General""",75019,France,coffee_shop,,,,14b Rue Lally-Tollendal,https://notoire.agency/wp-content/uploads/2019/06/BB-QG_03-min.jpg
2.3363585,48.8661837,Telescope,75001,France,coffee_shop,,,,5 Rue Villedo,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/fa/01/look-for-the-yellow-bike.jpg
12.573263,55.6960031,April Coffee Store & Showroom,Copenhague,Danemark,coffee_shop,,,,Ryesgade 86A  2100 København,https://andershusa.com/wp-content/uploads/2020/07/april-coffee-roasters-sleek-new-flagship-store-in-copenhagen-denmark-patrik-rolf-scandinavian-design-japanese-aesthetics-barista-brewing-espresso-best-tips-recommendations-guide-travel-1.jpg
-0.1780653,51.5554686,Ginger & White,London,UK,coffee_shop,,,,4a  5a Perrin s Ct,https://londoncafereview.files.wordpress.com/2014/04/20140418_151611.jpg
,,ACID BAKEHOUSE,Madrid,Espagne,coffee_shop/boulangerie,,,,Calle de la Magdalena  27,https://www.neo2.com/wp-content/uploads/2021/05/acid-bakehouse-cafe-07.jpg
-1.5563939,43.4817177,Colors of Surfing,64200,France,coffee_shop,,,,22 Av. de Verdun,https://www.colorsofsurfing.com/wp-content/uploads/2020/06/good-0.jpg
-3.6949265,40.411898,ACID Cafe,Madrid,Espagne,coffee_shop/boulangerie,,,,C. de la Verónica  9,https://mk0europeancoffmnbn2.kinstacdn.com/wp-content/uploads/city-guides/cafes/1418/acid-cafe-madrid-ig-1.jpg
2.3282134,48.8864335,La Main Noire,75018,France,coffee_shop/brunch,,,,12 Rue Cavallotti,https://www.foodyparis.com/upload/images/img_post/uploads/galleryreviews/la-main-noire-lab-coffee-shop-1.jpg
9.2087887,45.467114,Loste Cafe,Milano,Italie,coffee_shop/boulangerie,,,,Via Francesco Guicciardini  3,https://placesofourshome.files.wordpress.com/2021/04/milano_placesofours_3.jpg?w=1024
2.3402927,48.8908722,Two Doors Coffee-Shop,75018,France,coffee_shop,,,,27 Rue Francœur,https://s3-us-west-2.amazonaws.com/uriji-media-dev/60f0010a1e967713b7b8dca9/images/1626341642.jpeg
2.317856,48.887082,Dose Paris • Batignolles,75017,France,coffee_shop/brunch,,,,82 Place du Dr Felix Lobligeois,https://foodetective-production.s3.amazonaws.com/uploads/picture/photo/3de10674-9542-472e-bebb-1a9841424eb1/photo.jpeg
2.3233068,48.8917471,Espeletia Cafe,75017,France,coffee_shop,,,,52 Rue Davy,https://716lavie.com/wp-content/uploads/2020/08/HipstamaticPhoto-617408636.261373.jpg
-9.1286418,38.7135217,Copenhagen Coffee Lab & Bakery - Alfama,Lisboa,Portugal,coffee_shop/boulangerie,,,,Escolas Gerais 34,https://lisboacool.com/sites/default/files/styles/ny_article_horizontal__w720xh480_watermark/public/imagens/artigos/lisboa_cool_conviver_copenhagen_coffee_lab03.jpeg?itok=AlxP9cht
12.6225053,55.6639537,Copenhagen Coffee Lab,Copenhague,Danemark,coffee_shop,,,,Strandlodsvej 48  2300 København,https://copenhagencoffeelab.com/wp-content/uploads/2021/07/ourbakery.jpg
7.0168446,43.5543278,"Copenhagen Coffee Lab - Cannes, Blvd Carnot",6400,France,coffee_shop/boulangerie,,,,1 Bd Carnot,https://10619-2.s.cdn12.com/rests/original/106_505143154.jpg
-9.1370759,38.7126838,Copenhagen coffee lab,Lisboa,Portugal,coffee_shop,,,,R. de Santa Justa 14,https://copenhagencoffeelab.com/wp-content/uploads/2021/07/ourbakery.jpg
-9.1519371,38.7147619,Copenhagen Coffee Lab & Bakery,Lisboa,Portugal,coffee_shop/boulangerie,,,,R. Nova da Piedade 10,https://copenhagencoffeelab.com/wp-content/uploads/2021/07/ourbakery.jpg
-9.1439928,38.7077404,Copenhagen Coffee Lab & Bakery - Cais do Sodre,Lisboa,Portugal,coffee_shop/boulangerie,,,,Rua de S. Paulo 62,https://media-cdn.tripadvisor.com/media/photo-s/16/6a/bf/25/copenhagen-coffee-lab.jpg
-9.1561996,38.7189109,Copenhagen Coffee Lab & Bakery - Estrela,Lisboa,Portugal,coffee_shop/boulangerie,,,,Av. Álvares Cabral 13C,https://copenhagencoffeelab.com/wp-content/uploads/2021/07/ourbakery.jpg
2.3249371,48.8543713,Arabica Beaupassage,75007,France,coffee_shop,,,,83P Rue du Bac,https://www.milkdecoration.com/wp-content/uploads/2018/11/%C2%A9karel_balas_arabica0020.jpg
-1.562347,43.4750472,Mood Cafe,64200,France,coffee_shop/brunch,,,,49 Av. Marechal Joffre,https://freight.cargo.site/t/original/i/ca8ccfb2f7c24d1e67507c8feb6d8a6690ef66bac59edc95008a9d206dfed2fb/Mood-Logo-PNG-vert.png
2.3481962,48.8470061,TRAM cafe librairie,75005,France,coffee_shop,,,,47 Rue de la Montagne Ste Genevieve,https://static.lpnt.fr/images/2021/06/03/21803392lpw-21803486-article-jpg_8006034_1250x625.jpg
2.3446142,48.88691,The Hardware Societe Paris,75018,France,coffee_shop/brunch,,,,10 Rue Lamarck,https://www.leslouves.com/wp-content/uploads/2016/07/1_hardware-societe-brunch.jpg
2.35626,48.8642311,The Coffee,75003,France,coffee_shop,,,,40 Rue des Gravilliers,https://thecoffee.s3-sa-east-1.amazonaws.com/images/paris-hautmaris_480x480.jpg
2.3822625,48.8735287,Combat,75019,France,bar,,,,63 Rue de Belleville,https://axwwgrkdco.cloudimg.io/v7/lefooding.com/medias/2021/07/10_59_38_662_bar_combat_paris.jpg?width=1440&height=960&optipress=3
2.3658365,48.8640676,Bisou.,75003,France,bar,,,,15 Bd du Temple,https://www.materrazza.com/sites/default/files/NB__20190214_002-2.jpg
2.3759872,48.854815,Frequence,75011,France,bar,,,,20 Rue Keller,https://axwwgrkdco.cloudimg.io/v7/lefooding.com/medias/2021/07/18_29_00_112_bar_frequence_paris.JPG?width=1440&height=960&optipress=3
2.3734617,48.8627195,Dirty Lemon,75011,France,bar,,,,24 Rue de la Folie Mericourt,https://media.timeout.com/images/105586840/image.jpg
2.35072,48.8752266,Divine,75010,France,bar,,,,61 Rue d Hauteville,https://www.infosbar.com/photo/art/grande/41101038-34626863.jpg?v=1560265286
2.339409,48.8765783,RAP Epicerie Fine Italienne,75009,France,epiceriefine,,,,4 Rue Flechier,https://lh3.googleusercontent.com/proxy/hNOLukPc6IZaZAnICtqkN7SapQDEETNHXwq0Nv36aW7yjwTGEEDTXMUVZ04XYDLPQGzowtarmsAE4fWpr22DnbmAtQk14aUeHfotnlV0DI0Bu3OsGrDTpSGR2yjyGQ
,,Au Bout Du Champ - LEVALLOIS-PERRET,92300,France,primeur,,,,4 rue Camille Pelletan,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
,,Au Bout Du Champ - PARIS 9,75009,France,primeur,,,,16  rue des Martyrs,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
,,Au Bout Du Champ - PARIS 11,75011,France,primeur,,,,44  rue Oberkampf,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
,,Au Bout Du Champ - PARIS 14,75014,France,primeur,,,,28  rue Daguerre,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
,,Au Bout Du Champ - PARIS 14,75014,France,primeur,,,,98  rue Raymond Losserand,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
,,Au Bout Du Champ - PARIS 15,75015,France,primeur,,,,86  rue Cambronne,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
,,Au Bout Du Champ - PARIS 17,75017,France,primeur,,,,20  rue des Dames,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
,,Au Bout Du Champ - PARIS 18,75018,France,primeur,,,,38  rue Lepic,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
,,Au Bout Du Champ - PARIS 18,75018,France,primeur,,,,118  rue Caulaincourt,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
,,Au Bout Du Champ - PARIS 19,75019,France,primeur,,,,9  avenue Secretan,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
,,Au Bout Du Champ - PARIS 20,75020,France,primeur,,,,140  rue de Belleville,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
,,Au Bout Du Champ - PARIS 20,75020,France,primeur,,,,220  rue des Pyrenees,https://images.squarespace-cdn.com/content/v1/5911dea6be6594c7be2466d5/1549967306244-YX3Q9AW8GEZB2OMXOQ5V/au+bout+du+champ?format=1000w
2.3237801,48.8502785,La Grande epicerie de Paris 7,75007,France,epiceriefine/boucherie/poissonerie/primeur/vins,,,,38 Rue de Sevres,https://www.sortiraparis.com/images/80/14066/117601-la-table-de-la-grande-epicerie-de-paris.jpg
,,La Grande epicerie de Paris 16,75016,France,epiceriefine/boucherie/poissonerie/primeur/vins,,,,80 Rue de Passy,https://www.lagrandeepicerie.com/dw/image/v2/BBWG_PRD/on/demandware.static/-/Library-Sites-LGEsharedLibrary/default/dw7806705b/Magasins/grande-epicerie-rive-droite.jpg
,,Boucherie Terroir d Avenir - rue du Nil,75002,France,boucherie,,,,6 rue du Nil,https://www.terroirs-avenir.fr/wp-content/uploads/2019/09/IMG_6379-400x306.jpg
,,Boulangerie Terroir d Avenir - rue du Nil,75002,France,boulangerie/patisserie,,,,3 rue du Nil,https://www.terroirs-avenir.fr/wp-content/uploads/2019/09/IMG_6377-400x300.jpg
,,Cremerie Terroir d Avenir - rue du Nil,75002,France,cremerie,,,,8 rue du Nil,https://www.terroirs-avenir.fr/wp-content/uploads/2019/07/IMG_2390-e1563457221301-400x267.jpg
,,ePICERIE – PRIMEUR Terroir d Avenir - rue du Nil,75002,France,epiceriefine/primeur,,,,7 rue du Nil,https://www.terroirs-avenir.fr/wp-content/uploads/2019/09/IMG_6375-400x284.jpg
,,Poissonerie Terroir d Avenir - rue du Nil,75002,France,poissonerie,,,,8 rue du Nil,https://www.terroirs-avenir.fr/wp-content/uploads/2019/09/IMG_6343-400x300.jpg
,,Boucherie Terroir d Avenir - rue Paul Bert,75011,France,boucherie,,,,2 rue Paul Bert,https://www.terroirs-avenir.fr/wp-content/uploads/2020/10/IMG_9291-400x300.jpg
,,Boulangerie Terroir d Avenir - rue Paul Bert,75011,France,boulangerie/patisserie,,,,8 rue Paul Bert,https://www.terroirs-avenir.fr/wp-content/uploads/2020/02/20200222_101201-e1582555569772-400x266.jpg
,,ePICERIE – PRIMEUR – CReMERIE Terroir d Avenir - rue Paul Bert,75011,France,epiceriefine/primeur/cremerie,,,,5 rue Paul Bert,https://www.terroirs-avenir.fr/wp-content/uploads/2018/10/IMG_1935-400x300.jpg
,,Boucherie Terroir d Avenir - RUE JEAN-PIERRE TIMBAUD,75011,France,boucherie,,,,84 rue Jean-Pierre Timbaud,https://www.terroirs-avenir.fr/wp-content/uploads/2018/10/TAcharcut-JPT_facade-pour-site-400x267.jpg
,,ePICERIE – PRIMEUR – CReMERIE Terroir d Avenir -  RUE JEAN-PIERRE TIMBAUD,75011,France,epiceriefine/primeur/cremerie,,,,85 rue Jean-Pierre Timbaud,https://www.terroirs-avenir.fr/wp-content/uploads/2019/09/IMG_5483-400x295.png
,,ePICERIE – PRIMEUR – CReMERIE Terroir d Avenir -  MONTREUIL,93100,France,epiceriefine/primeur/cremerie,,,,9 rue du Capitaine Dreyfus,https://www.terroirs-avenir.fr/wp-content/uploads/2019/05/Montreuil-400x300.jpg
,,Umami Matcha Cafe To Go,75017,France,coffeeshop/epiceriefine/brunch/the,,,,5 Rue Pierre Demours,https://media-cdn.tripadvisor.com/media/photo-s/1a/40/54/e5/umami-matcha-cafe-to.jpg
2.3636103,48.8665548,Umami Matcha Cafe,75003,France,coffeeshop/epiceriefine/brunch/the,,,,22 Rue Beranger,https://media-cdn.tripadvisor.com/media/photo-s/0f/ee/a9/c9/brunch-umami.jpg
,,Maison Plisson - Saint Honore,75001,France,epiceriefine/primeur/cremerie/boucherie/vins/boulangerie,,,,35 Place du Marche Saint-Honore,https://media-cdn.tripadvisor.com/media/photo-s/14/56/92/5d/maison-plisson-35-place.jpg
,,Maison Plisson - BEAUMARCHAIS,75003,France,epiceriefine/primeur/cremerie/boucherie/vins/boulangerie,,,,93 Boulevard Beaumarchais,http://s3.eu-west-1.amazonaws.com/assets2.franklinazzi.transfer/news/featureds/000/000/211/medium/FAA_MAISON_PLISSON_MARCHE_BD_2_%C2%A9_Alexandre_Tabaste.jpg?1539768308
-1.6089881,43.4223227,Yaoya,Guethary,France,epiceriefine/primeur/boulangerie,,,,251 Av. du General de Gaulle,https://www.milkdecoration.com/wp-content/uploads/2020/01/dsc_8623.jpg
,,Terra Gourma,92300,France,epiceriefine/vins,,,,79 rue Voltaire,https://www.messageinawindow.com/photos/windows/13592/de724480bfaa1ad959839b2a059f7e75.jpg
,,Fromagerie Beaufils - Paris 14,75014,France,cremerie,,,,100 rue Raymond Losserand,http://www.fromagerie-beaufils.com/s/cc_images/cache_2468223022.jpg?t=1496850368
,,Fromagerie Beaufils - Paris 20,75020,France,cremerie,,,,118 rue de Belleville,http://www.fromagerie-beaufils.com/s/cc_images/cache_2468223022.jpg?t=1496850368
,,Fromagerie Beaufils - Paris 14,75009,France,cremerie,,,,20 rue Cadet,http://www.fromagerie-beaufils.com/s/cc_images/cache_2468223022.jpg?t=1496850368
2.3360435,48.867575,Epices Roellinger Paris,75002,France,epices,,,,51 bis Rue Sainte-Anne,https://ailmacocotte.com/wp-content/uploads/2018/04/31686_Epices-Roellinger-.jpg
2.3055702,48.8564772,Fromager Marie-Anne Cantin,75007,France,cremerie,,,,12 Rue du Champ de Mars,https://www.academiedugout.fr/images/13777/1200-auto/carnet_from_cantin_6797.jpg?poix=50&poiy=50
2.3055815,48.8576963,Lastre Sans Apostrophe,75007,France,boucherie,,,,188 Rue de Grenelle,http://www.leblogdeboulogne.com/wp-content/uploads/2018/03/IMG_5224.jpg
2.3618865,48.8547591,Fromagerie Laurent Dubois Bastille,75004,France,cremerie,,,,97-99 Rue Saint-Antoine,https://www.etivaz-aop.ch/Media/preview/77275be7aaa8c0a44cdaa783ef47a0505bbdf0f9a3d191.73539139/1280/1280/Fgie_Dubois_Bastille_Int%C3%A9rieur%20magasin%202.jpg
,,Boucherie Le Bourdonnec - Paris 6,75006,France,boucherie,,,,43 Rue du Cherche-Midi,https://assets.justacote.com/photos_entreprises/le-bourdonnec-au-carre-paris-147160770475.jpg
,,Boucherie Le Bourdonnec - Paris 17,75017,France,boucherie,,,,51 Rue de Levis,https://assets.justacote.com/photos_entreprises/le-bourdonnec-au-carre-paris-147160770475.jpg
,,Boucherie Le Bourdonnec - Paris 7,75007,France,boucherie,,,,208 bis Rue de Grenelle,https://assets.justacote.com/photos_entreprises/le-bourdonnec-au-carre-paris-147160770475.jpg
3.0581836,50.6442954,Nonādeli,Lille,France,sur_le_pouce/epicerie_fine/primeur,,,,48 Rue Saint-Andre,https://lh3.googleusercontent.com/p/AF1QipN-KqU9SNzBTRNFdnk_ieJo1zJT9VZCV1oGNtXG=s1600-w640
5.379091,43.2958049,Epicerie l Ideal,13001,France,sur_le_pouce/epicerie_fine/primeur/neobistrot,,,,11 Rue d Aubagne,https://www.le-grand-pastis.com/wp-content/uploads/2020/10/epicerie-lideal-ambiance.jpg
2.3516656,48.8909286,La Laiterie de Paris,75018,France,cremerie,,,,74 Rue des Poissonniers,https://mkrs.family/media/pages/places/la-laiterie-de-paris/2bfc43fdcf-1591805184/img_1477.jpg
-2.0253603,48.6481821,La Maison du Beurre Bordier,Saint Malo,France,cremerie,,,,9 rue de l’Orme,https://cdt35.media.tourinsoft.eu/upload/DEGBRE035V5137TM-2.jpg
2.342127,48.8741,MONBLEU Faubourg Montmartre,75009,France,cremerie/bistro,,,,37 Rue du Faubourg Montmartre,https://www.leshardis.com/wp-content/uploads/2019/06/Monbleu-Restaurant-Paris.jpg
2.316611,48.8347856,Chez Victor,75014,France,sur_le_pouce/epicerie_fine/primeur,,,,73 rue Pernety,http://surletagereduhaut.fr/wp-content/uploads/2017/11/Chez-Victor1.jpg
,,Maison Verot - Paris 6,75006,France,boucherie,,,,3 rue Notre-Dame des Champs,https://media-cdn.tripadvisor.com/media/photo-s/13/0f/62/bc/maison-verot.jpg
,,Maison Verot - Paris 3,75003,France,boucherie,,,,38 rue de Bretagne,https://media-cdn.tripadvisor.com/media/photo-s/13/0f/62/bc/maison-verot.jpg
,,Maison Verot - Paris 8 (Galeries Lafayette),75008,France,boucherie,,,,60 avenue des Champs-elysees,https://media-cdn.tripadvisor.com/media/photo-s/13/0f/62/bc/maison-verot.jpg
,,Maison Verot - Paris 9 (Galeries Lafayette),75009,France,boucherie,,,,40 boulevard Haussmann,https://media-cdn.tripadvisor.com/media/photo-s/13/0f/62/bc/maison-verot.jpg
2.359137,48.8674246,Kilikio - Traiteur Grec,75018,France,epicerie_fine,,,,44 Rue des Abbesses,https://images.squarespace-cdn.com/content/v1/5c57ee53fd67934e24b9df1e/1551694075480-VT0F5AD76WK5V8MFZIYA/Kilikio-07.jpg
,,"Epicerie japonaise ""Kanae"" - Paris 5",75005,France,epicerie_fine,,,,29 Pl. Maubert,https://lh3.googleusercontent.com/proxy/ZMCcFf7h1JyjaNzp08Fo-gTozD1YBU_GVp2Gf0-OhYGPzlhi7sAEXxM6kYDnFKcCwOjibrmA2AzGN12v9q0LPps6jnzUpSDFvMF3XlqmIwqboXKY17zbgK_8L-aQdpI-HsVmQGP7BxsO8g
,,"Epicerie japonaise ""Kanae"" - Paris 15",75015,France,epicerie_fine,,,,118 Rue Lecourbe,https://lh3.googleusercontent.com/proxy/ZMCcFf7h1JyjaNzp08Fo-gTozD1YBU_GVp2Gf0-OhYGPzlhi7sAEXxM6kYDnFKcCwOjibrmA2AzGN12v9q0LPps6jnzUpSDFvMF3XlqmIwqboXKY17zbgK_8L-aQdpI-HsVmQGP7BxsO8g
6.1246913,45.9027784,Pierre Gay - Annecy,Annecy,France,cremerie,,,,47 Rue Carnot,https://www.tome-des-bauges.com/medias/images/prestataires/magasin-pierre-gay-250.jpg
,,SoumSoum - Paris 8,75008,France,moyen_orient,,,,59 Rue de Miromesnil,https://www.alloj.com/media/cache/petite_gallery_bloc_paysage/uploads/restaurant-cacher/soumsoum-paris-8eme/slider/gallery/cropped/e2d6215c926fb2f8748891bda2aea2646aa1f3d9.jpg
,,SoumSoum - Paris 11,75011,France,moyen_orient,,,,144 Bd Voltaire,https://www.alloj.com/media/cache/petite_gallery_bloc_paysage/uploads/restaurant-cacher/soumsoum-paris-8eme/slider/gallery/cropped/e2d6215c926fb2f8748891bda2aea2646aa1f3d9.jpg
4.6288736,43.6760581,L epicerie du Cloître,Arles,France,sur_le_pouce/epicerie_fine/primeur,,,,16 Rue du Cloître,https://www.pagesjaunes.fr/media/agc/22/ca/62/00/00/4f/66/69/65/df/602e22ca6200004f666965df/602e22ca6200004f666965e0.jpg
12.4786412,41.8790835,Salumeria Volpetti,Rome,Italie,epicerie_fine/boucherie/cremerie,,,,Via Marmorata  47,https://live.staticflickr.com/4464/37064993274_8411c0a0f4_b.jpg
2.3860475,48.8687923,Creme,75020,France,cremerie/vins,,,,6 Rue Julien Lacroix,https://www.lefoodmarket.fr/sites/default/files/styles/adressefullwidth/public/images/adresses/diaporama/p1120280.jpeg?itok=a-cUYx1-
2.3010287,48.8569275,Arnaud Nicolas restaurant-boutique,75007,France,boucherie/bistro,,,,46 Av. de la Bourdonnais,https://www.thesocialitefamily.com/wp-content/uploads/2017/12/arnaud_nicolas-49-1290x772.jpg
2.341971,48.8899137,Charcuterie Arnaud NICOLAS,75018,France,boucherie,,,,125 Rue Caulaincourt,https://www.sortiraparis.com/images/80/92559/601235-charcuterie-arnaud-nicolas.jpg
2.3394996,48.8781182,Maison Thielen Charcuterie - Traiteur,75009,France,boucherie,,,,21 Rue des Martyrs,https://www.pagesjaunes.fr/media/ugc/maison_thielen_07505600_131347898
2.3779092,48.889775,Epicerie MIAM,75019,France,epicerie_fine/boucherie/cremerie/primeur,,,,168 Rue de Crimee,https://lh3.googleusercontent.com/p/AF1QipPdvXuqFNS0hokk7C31yu5IJqf0JlbfbmWCjy5v=s1600-w640
2.3398906,48.8932909,Au Lait Cru Fromagerie,75018,France,cremerie,,,,114 Rue Ordener,https://pbs.twimg.com/media/D-4aZCKWsAApheD.jpg
,,Humphris - Paris 9,75009,France,epiceriefine/primeur/cremerie/boucherie/vins/boulangerie,,,,2 Rue Milton,https://cdn.radiofrance.fr/s3/cruiser-production/2020/09/7f9fb8c8-c198-482f-b1de-e08fb1e4c7c8/870x489_whatsapp_image_2020-09-04_at_12.08.45.jpg
,,Humphris - Paris 18,75018,France,epiceriefine/primeur/cremerie/boucherie/vins/boulangerie,,,,74 Rue des Poissonniers,"https://static.wixstatic.com/media/7b3390_92874d1040844097a1ccd54cb2087672~mv2_d_3456_5184_s_4_2.jpg/v1/fill/w_1000,h_1500,al_c,q_90,usm_0.66_1.00_0.01/7b3390_92874d1040844097a1ccd54cb2087672~mv2_d_3456_5184_s_4_2.jpg"
2.3343492,48.8943737,Le marche par Bonne Femme,75018,France,sur_le_pouce,,,,5 Rue du Marche Ordener,https://lh3.googleusercontent.com/places/AAcXr8pSx6PnnHn8JTTuJAEv2zlxppizJejHxEyd6A-i8VyG7g9TXOTsb3BiYvnrB00mfnBum2p9KvzsnIFtkb9hUblEm5C4eFS4wjg=s1600-w640
2.4432364,48.863785,Archi-Boucher,93100,France,boucherie,,,,22 Rue de l eglise,http://www.boma-architectes.com/realisations_img/639/boma-architectes-archiboucher_montreuil-boma-archiboucher-02.jpg
2.4021845,48.8680233,Jeanine et Christiane,75020,France,boucherie,,,,8 Rue du Surmelin,https://sortir.telerama.fr/sites/tr_master/files/styles/m_plus_640x360/public/assets/images/ll_jeanine_et_christiane_06.jpg?itok=Qu4ASP7F
2.3538392,48.8721462,TAKA & VERMO - Artisans Fromagers,75010,France,cremerie,,,,61bis Rue du Faubourg Saint-Denis,https://sortir.telerama.fr/sites/tr_master/files/styles/m_plus_640x360/public/assets/images/place/78/20/3/originale.jpg?itok=6YPYR_4X
